名称,大类,中类,小类,地址,省,市,区,WGS84_X,WGS84_Y
力特曼宁健身会所,体育休闲服务,运动场馆,健身中心,八卦一路美食街619栋4层整层,广东省,深圳市,福田区,114.0935718,22.5599911
荔湖乒乓球馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红荔路1o68号附近,广东省,深圳市,福田区,114.0947412,22.5521718
幸福夕阳家居养老中心,体育休闲服务,体育休闲服务场所,体育休闲服务场所,上步路深勘大厦1719,广东省,深圳市,福田区,114.0905484,22.55059899
深圳市体育中心-凯旋门,体育休闲服务,体育休闲服务场所,体育休闲服务场所,笋岗西路2006号,广东省,深圳市,福田区,114.0871091,22.55853399
深圳体育馆篮球培训班报名处,体育休闲服务,体育休闲服务场所,体育休闲服务场所,笋岗西路附近,广东省,深圳市,福田区,114.0894882,22.55903845
久阶网络科技,体育休闲服务,体育休闲服务场所,体育休闲服务场所,八卦岭工业区618号鹏基八卦岭工业区618栋东边716,广东省,深圳市,福田区,114.0930124,22.56020408
正一道场跆拳道(百花店),体育休闲服务,运动场馆,跆拳道场馆,百花二路38号(中国农业银行旁),广东省,深圳市,福田区,114.0874525,22.55408527
市局老干活动中心,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红荔路2011号福田交警大队院内,广东省,深圳市,福田区,114.0868865,22.55146562
深圳市公安消防支队-篮球场,体育休闲服务,运动场馆,篮球场馆,红荔路2009号,广东省,深圳市,福田区,114.0876378,22.55159841
东龙跆拳道(百花店),体育休闲服务,运动场馆,跆拳道场馆,百花二路工商银行后面白沙岭停车场附属楼2楼202室(百花公寓3栋正对面),广东省,深圳市,福田区,114.0869623,22.55438537
龙港桌球城八卦一路店,体育休闲服务,体育休闲服务场所,体育休闲服务场所,港龙桌球城(八卦一路店),广东省,深圳市,福田区,114.0950029,22.56036315
空手道极真会馆(体育中心道场),体育休闲服务,体育休闲服务场所,体育休闲服务场所,笋岗西路体育中心南门,广东省,深圳市,福田区,114.0889429,22.5595695
跃世龙66轮滑俱乐部(米高轮滑俱乐部),体育休闲服务,运动场馆,运动场所,笋岗西路深圳市体育中心南门,广东省,深圳市,福田区,114.0866769,22.55895907
深圳市恒道馆跆拳道教育中心,体育休闲服务,运动场馆,跆拳道场馆,百花二路白沙岭停车场隔壁,广东省,深圳市,福田区,114.0873475,22.55470424
名仕桌球俱乐部(红桂路),体育休闲服务,运动场馆,台球厅|生活服务,宝安南路2078号深港豪苑·名商阁7层,广东省,深圳市,罗湖区,114.1045512,22.55302553
澳亚州会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,桂园街道鸿翔花园(松园北街)5栋,广东省,深圳市,罗湖区,114.1009828,22.55650477
儿童乐园E栈,体育休闲服务,体育休闲服务场所,体育休闲服务场所,松园路鸿翔花园2栋B座,广东省,深圳市,罗湖区,114.1022142,22.55638723
小小运动馆(鸿翔四季城中店),体育休闲服务,运动场馆,运动场所,松园路68号鸿翔花园二期商业-鸿翔四季城中庭G02号,广东省,深圳市,罗湖区,114.1017626,22.557068
银泉网吧,体育休闲服务,体育休闲服务场所,体育休闲服务场所,八卦一路4号银泉酒店2层,广东省,深圳市,福田区,114.0986602,22.56013078
金雷拳会总部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红岭中路2051号二楼,广东省,深圳市,福田区,114.0991549,22.55729615
奥雅洲健身俱乐部鸿翔会所,体育休闲服务,体育休闲服务场所,体育休闲服务场所,松园路鸿翔花园5栋2楼会所(红岭中路博爱医院),广东省,深圳市,罗湖区,114.1010529,22.55652579
风格健身俱乐部,体育休闲服务,运动场馆,健身中心,红桂路1038-3号,广东省,深圳市,罗湖区,114.1049547,22.55373668
合伙人联盟俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红桂路红桂大酒店(2068号)七楼东头,广东省,深圳市,罗湖区,114.1026059,22.55308066
南台俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红桂大厦7楼,广东省,深圳市,罗湖区,114.1025969,22.55302866
比优体时尚健身汇,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红桂路2010号二楼,广东省,深圳市,罗湖区,114.1034558,22.55353498
力美健(红桂会所),体育休闲服务,运动场馆,健身中心,红桂路2018-01号附近(长城大酒店旁),广东省,深圳市,罗湖区,114.1010161,22.55237211
辰瑜伽馆,体育休闲服务,运动场馆,健身中心,南国大厦1栋18D(建设集团中信银行),广东省,深圳市,福田区,114.0990057,22.55829103
宁心瑜伽,体育休闲服务,运动场馆,健身中心,红桂路金众经典家园戏谷网吧二楼,广东省,深圳市,罗湖区,114.1036411,22.55320109
一对一健身(星光广场),体育休闲服务,体育休闲服务场所,体育休闲服务场所,红岭中路2061-2063星光广场1F层,广东省,深圳市,福田区,114.0985903,22.55770597
For You私人健身工作室,体育休闲服务,运动场馆,健身中心,红岭中路2061号园岭花园(南国大厦)一楼107铺(八卦岭、笋岗),广东省,深圳市,福田区,114.0983911,22.55829188
星光侠VR太空馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红岭中路南国大厦三楼电影院前台旁,广东省,深圳市,福田区,114.0991238,22.55803408
酷鱼网咖,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红桂路1038号风格名苑A栋2层,广东省,深圳市,罗湖区,114.1046783,22.55358955
古德菲力健身(岁宝店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,宝安南路2139号岁宝百货3楼,广东省,深圳市,罗湖区,114.1045272,22.55177762
M.Y狼人杀俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,笋岗东路2121号华凯大厦1310室,广东省,深圳市,罗湖区,114.1056162,22.5576557
卓越嗓音,体育休闲服务,体育休闲服务场所,体育休闲服务场所,宝安南路2078北门深港豪苑北座名商阁13楼,广东省,深圳市,罗湖区,114.1045372,22.55302353
优私健身,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红玲中路2065南国大夏2栋14楼,广东省,深圳市,福田区,114.0983801,22.55816988
胡氏景泰來健身俱乐部,体育休闲服务,运动场馆,健身中心,宝安南路2084号深港豪苑名商阁2层,广东省,深圳市,罗湖区,114.1045892,22.55306955
ATL_阿尔法健身,体育休闲服务,体育休闲服务场所,体育休闲服务场所,红岭中路1005号银荔大厦3楼303ATL,广东省,深圳市,福田区,114.0989381,22.55054863
达拉斯,体育休闲服务,体育休闲服务场所,体育休闲服务场所,宝安南路2076号附近,广东省,深圳市,罗湖区,114.1050028,22.55211583
力美健健身俱乐部(红桂店),体育休闲服务,运动场馆,健身中心,红桂路2108号,广东省,深圳市,罗湖区,114.100928,22.55237508
乐弈国际象棋俱乐部园岭俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,园岭七街与园岭东二路交叉口东南50米,广东省,深圳市,福田区,114.0977606,22.5562959
古功夫肩颈(葆菲诗莉店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,笋岗东路2008号嘉宝田花园南门口2008-13,广东省,深圳市,罗湖区,114.106329,22.55962493
深圳罗湖大剧院红岭BEST HOME两室一厅复式,体育休闲服务,体育休闲服务场所,体育休闲服务场所,安南路松园路二巷西湖大厦附近金园花园,广东省,深圳市,罗湖区,114.1043917,22.5574411
赤峰跆拳道训练中心,体育休闲服务,运动场馆,运动场所,红桂路1038号风格名苑新一佳4楼,广东省,深圳市,罗湖区,114.1050217,22.55362672
喜乐瑜伽(罗湖店),体育休闲服务,运动场馆,健身中心,桂园街道煤场路国都花园国华苑15楼,广东省,深圳市,罗湖区,114.1060712,22.55127046
欢乐动健身俱乐部,体育休闲服务,运动场馆,健身中心,笋岗西路与红岭北路交叉口西北100米,广东省,深圳市,福田区,114.0984911,22.55938081
优私健身工作室(红宝店),体育休闲服务,运动场馆,健身中心,宝安南路2139号日豪名园25楼A4(岁宝楼上),广东省,深圳市,罗湖区,114.1047035,22.55171571
无为瑜伽,体育休闲服务,运动场馆,健身中心,宝安南路国都花园国华苑15H(振业大厦站荔枝园站地铁大剧院站),广东省,深圳市,罗湖区,114.1060592,22.55123445
大家乐羽毛球馆,体育休闲服务,运动场馆,羽毛球场,红岭中路1005号银荔大厦3层,广东省,深圳市,福田区,114.0989711,22.55064263
深圳市工人文化宫体育馆,体育休闲服务,运动场馆,综合体育馆,新园路5号,广东省,深圳市,罗湖区,114.1103232,22.55112117
文化宫滚轴溜冰城,体育休闲服务,运动场馆,溜冰场,新园路5号工人文化宫内,广东省,深圳市,罗湖区,114.1104052,22.55199016
人民公园-门球场,体育休闲服务,运动场馆,运动场所,东门街道洪湖东路人民公园儿童乐园,广东省,深圳市,罗湖区,114.1121946,22.55756506
深圳中学篮球场,体育休闲服务,运动场馆,篮球场馆,凉果街40号,广东省,深圳市,罗湖区,114.1134075,22.55759404
精武馆楼,体育休闲服务,体育休闲服务场所,体育休闲服务场所,新园路97号二楼,广东省,深圳市,罗湖区,114.114762,22.55362052
梅花桩武术馆,体育休闲服务,运动场馆,运动场所,凉果街5号大院2栋102室,广东省,深圳市,罗湖区,114.1138542,22.55743843
工人文化宫室外篮球场,体育休闲服务,运动场馆,篮球场馆,人民公园路5号,广东省,深圳市,罗湖区,114.1113517,22.55116292
精武馆,体育休闲服务,运动场馆,运动场所,新园路与晒布路交叉口西50米,广东省,深圳市,罗湖区,114.1147519,22.55372051
威特斯迈健身俱乐部,体育休闲服务,运动场馆,健身中心,龙华民乐站,广东省,深圳市,罗湖区,114.1121084,22.55818794
佳得乐室外篮球场,体育休闲服务,运动场馆,篮球场馆,人民公园路东150米,广东省,深圳市,罗湖区,114.1112025,22.55109181
成人散打搏击,体育休闲服务,运动场馆,运动场所,二横街步行街与新园路交叉口西北200米,广东省,深圳市,罗湖区,114.1119366,22.55094338
华武决搏击俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,立新路世濠大厦附座金佰利4楼(金佰利童装美发市场4楼),广东省,深圳市,罗湖区,114.1144126,22.55052046
深圳市工人文化宫桌球城,体育休闲服务,运动场馆,台球厅,人民公园路工人文化宫溜冰场2层,广东省,深圳市,罗湖区,114.1104363,22.5516852
尚力健身,体育休闲服务,运动场馆,健身中心,立新路53号好年华大厦,广东省,深圳市,罗湖区,114.1141251,22.55080219
桌球城二部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,二横街步行街与新园路交叉口西200米,广东省,深圳市,罗湖区,114.1115831,22.55045615
好年华健身会,体育休闲服务,运动场馆,健身中心,立新路53号好年华大厦4层,广东省,深圳市,罗湖区,114.1141251,22.55080419
星人类健身工作室,体育休闲服务,运动场馆,健身中心,嘉宝田花园8栋,广东省,深圳市,罗湖区,114.1068027,22.55949421
元气兔动漫,体育休闲服务,运动场馆,运动场所,东门立新路68号动漫城,广东省,深圳市,罗湖区,114.114061,22.55071014
浩民健身俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,东门商业步行街与人民北路交叉口西北50米,广东省,深圳市,罗湖区,114.1143194,22.55061137
桂园中学篮球馆,体育休闲服务,运动场馆,篮球场馆,笋岗东路2110号附近,广东省,深圳市,罗湖区,114.1066596,22.55774727
好邻居台球俱乐部,体育休闲服务,运动场馆,台球厅,红桂路东1008号宝泉庄负1楼,广东省,深圳市,罗湖区,114.1066458,22.5536366
桂园中学羽毛球馆,体育休闲服务,运动场馆,羽毛球场,桂园北路232号桂园中学内(近嘉宝田花园),广东省,深圳市,罗湖区,114.1065695,22.55723826
深圳市万基跆拳道道场(罗湖青少年活动中心),体育休闲服务,体育休闲服务场所,体育休闲服务场所,工人文化宫羽毛球内1楼,广东省,深圳市,罗湖区,114.1104053,22.55112722
深圳市工人文化宫体育馆羽毛球馆,体育休闲服务,运动场馆,羽毛球场,新园路文化宫5号(近3号公馆),广东省,深圳市,罗湖区,114.1103272,22.55112417
湖景社区洪湖花园文体广场,体育休闲服务,运动场馆,运动场所,洪湖路10号洪湖花园(深圳中学对面),广东省,深圳市,罗湖区,114.1159987,22.55960215
XDCY心怡会馆,体育休闲服务,运动场馆,运动场所,文锦中路2123号聚龙大厦A栋P层(雅园立交旁),广东省,深圳市,罗湖区,114.122135,22.55619777
太空飞车,体育休闲服务,体育休闲服务场所,体育休闲服务场所,东门中路2269号深圳儿童公园内,广东省,深圳市,罗湖区,114.1195742,22.55624396
翠竹小学羽毛球馆,体育休闲服务,运动场馆,羽毛球场,东门北路1052号,广东省,深圳市,罗湖区,114.1246789,22.55842057
前进武道跆拳馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,文锦中路2063号京基东方华都(原新一佳)2楼,广东省,深圳市,罗湖区,114.1240168,22.55400113
快快智能健身(罗湖合正容悦店),体育休闲服务,体育休闲服务场所,体育休闲服务场所,文锦中路(合正荣悦府)裙楼17号商铺,广东省,深圳市,罗湖区,114.1243845,22.5548795
